gate_txn_id,truck_plate,container_no,customer_id,terminal_id,direction,gate_in_time,gate_out_time,shift_id
282,A45336,CMAU7911851,6,4,IN,2025-04-01 12:49:00,2025-04-01 13:28:00,1
283,E81927,HLXU4827600,8,1,IN,2025-04-01 05:39:00,2025-04-01 06:02:00,3
284,A97840,HLXU7463672,12,1,OUT,2025-04-01 16:13:00,2025-04-01 17:48:00,2
285,C25153,HLXU5098988,5,1,OUT,2025-04-01 22:10:00,2025-04-01 22:28:00,3
286,A37700,CMAU6247146,3,2,IN,2025-04-01 12:42:00,2025-04-01 13:05:00,1
287,B72149,COSU5577496,1,1,OUT,2025-04-01 09:05:00,2025-04-01 12:56:00,1
288,D51916,MSKU3347227,7,3,OUT,2025-04-01 09:13:00,2025-04-01 09:51:00,1
289,E58551,MSKU4486085,6,2,IN,2025-04-01 21:50:00,2025-04-01 23:07:00,2
290,B16003,MSKU5774710,4,3,IN,2025-04-01 20:10:00,2025-04-01 21:10:00,2
291,F80750,CMAU3267785,3,2,IN,2025-04-01 07:24:00,2025-04-01 07:59:00,1
292,F66511,CMAU5927649,11,2,IN,2025-04-01 08:34:00,2025-04-01 09:22:00,1
293,A43773,ONEU5845203,5,1,IN,2025-04-01 21:04:00,2025-04-01 21:15:00,2
294,E92026,ONEU1830544,9,2,OUT,2025-04-01 23:28:00,2025-04-02 00:29:00,3
295,E41666,COSU3393509,8,2,IN,2025-04-01 07:45:00,2025-04-01 08:29:00,1
296,F97029,HLXU6534020,4,3,OUT,2025-04-02 08:59:00,2025-04-02 09:49:00,1
297,B31353,MSCU1814594,2,3,OUT,2025-04-02 10:34:00,2025-04-02 11:28:00,1
298,E40283,CMAU3307624,3,4,OUT,2025-04-02 18:49:00,2025-04-02 20:00:00,2
299,C34101,EGLV6207311,8,3,IN,2025-04-02 22:20:00,2025-04-02 22:25:00,3
300,B58600,CMAU2009829,10,3,OUT,2025-04-02 15:16:00,2025-04-02 15:52:00,2
301,C88656,MSCU7701751,11,2,OUT,2025-04-02 05:34:00,2025-04-02 06:37:00,3
302,C12266,EGLV6079922,10,4,IN,2025-04-02 22:48:00,2025-04-02 23:06:00,3
303,E35115,MSCU9073563,12,1,OUT,2025-04-02 14:21:00,2025-04-02 15:01:00,2
304,F15825,EGLV8950920,1,4,IN,2025-04-02 17:06:00,2025-04-02 17:45:00,2
305,E44965,COSU7056366,8,1,OUT,2025-04-02 12:43:00,2025-04-02 13:52:00,1
306,B45741,MSCU3296357,1,3,OUT,2025-04-02 18:50:00,2025-04-02 19:14:00,2
307,C18694,MSKU1415669,4,2,OUT,2025-04-02 09:03:00,2025-04-02 09:13:00,1
308,B99218,ONEU1443343,9,4,IN,2025-04-02 22:23:00,2025-04-02 22:58:00,3
309,E21762,ONEU2352995,11,4,OUT,2025-04-02 13:59:00,2025-04-02 15:07:00,1
310,E90081,CMAU7385791,1,3,OUT,2025-04-02 08:35:00,2025-04-02 09:02:00,1
311,F29964,EGLV8000347,6,3,OUT,2025-04-02 21:36:00,2025-04-02 22:33:00,2
312,C35403,HLXU3043655,3,2,IN,2025-04-02 16:21:00,2025-04-02 16:47:00,2
313,E47276,COSU7925907,9,3,OUT,2025-04-02 07:17:00,2025-04-02 08:06:00,1
314,D10397,MSCU8833343,2,2,OUT,2025-04-02 09:37:00,2025-04-02 10:01:00,1
315,F80865,CMAU1957704,11,2,IN,2025-04-02 19:32:00,2025-04-02 20:37:00,2
316,D55324,COSU2886372,7,4,OUT,2025-04-02 06:18:00,2025-04-02 06:40:00,1
317,D76355,ONEU2974488,8,4,OUT,2025-04-02 23:37:00,2025-04-02 23:46:00,3
318,B50349,EGLV6051245,8,2,IN,2025-04-02 14:46:00,2025-04-02 15:41:00,2
319,F29032,CMAU2787224,12,1,IN,2025-04-02 23:09:00,2025-04-03 00:28:00,3
320,D69435,ONEU3770600,4,1,IN,2025-04-02 12:18:00,2025-04-02 12:23:00,1
321,B27508,COSU2882482,12,3,OUT,2025-04-02 14:03:00,2025-04-02 15:03:00,2
322,B47482,MSKU7336124,3,3,OUT,2025-04-02 07:19:00,2025-04-02 07:24:00,1
323,D65343,HLXU4175432,7,3,IN,2025-04-02 13:34:00,2025-04-02 14:04:00,1
324,C23597,MSCU2813459,7,4,IN,2025-04-02 08:48:00,2025-04-02 09:26:00,1
325,B69529,EGLV3681117,11,3,IN,2025-04-02 20:58:00,2025-04-02 21:47:00,2
326,A64141,MSKU8894048,6,4,IN,2025-04-02 19:24:00,2025-04-02 20:05:00,2
327,C74242,MSCU9440997,2,2,OUT,2025-04-02 18:31:00,2025-04-02 19:07:00,2
328,F79206,MSCU2699494,9,1,OUT,2025-04-02 05:40:00,2025-04-02 06:18:00,3
329,B93177,COSU9765011,6,1,IN,2025-04-02 23:48:00,2025-04-03 00:39:00,3
330,C18352,COSU6109867,7,1,OUT,2025-04-02 21:55:00,2025-04-02 22:32:00,2
331,C61620,MSKU4410559,7,3,OUT,2025-04-02 16:47:00,2025-04-02 17:09:00,2
332,A80029,ONEU7645833,7,3,OUT,2025-04-02 14:46:00,2025-04-02 15:48:00,2
333,B98038,MSKU8943200,2,2,OUT,2025-04-02 14:13:00,2025-04-02 14:27:00,2
334,D32568,HLXU8188095,7,1,OUT,2025-04-02 09:57:00,2025-04-02 10:38:00,1
335,C21697,EGLV2845427,12,3,OUT,2025-04-02 10:50:00,2025-04-02 11:33:00,1
336,B99591,ONEU9838920,10,3,OUT,2025-04-02 15:47:00,2025-04-02 16:59:00,2
337,B87060,MSCU6659664,7,3,IN,2025-04-02 08:16:00,2025-04-02 09:12:00,1
338,E25394,COSU1725010,6,2,OUT,2025-04-02 06:50:00,2025-04-02 07:21:00,1
339,A31110,EGLV8082322,7,2,OUT,2025-04-02 14:00:00,2025-04-02 14:35:00,2
340,C96810,COSU3980409,9,2,IN,2025-04-02 18:06:00,2025-04-02 19:01:00,2
341,F83042,EGLV9839620,12,1,IN,2025-04-02 22:08:00,2025-04-02 22:49:00,3
342,C42455,MSCU5501286,5,1,IN,2025-04-02 09:20:00,2025-04-02 09:42:00,1
343,E64590,EGLV7261573,4,2,OUT,2025-04-02 05:53:00,2025-04-02 06:08:00,3
344,E36744,MSKU4752498,11,3,OUT,2025-04-02 05:25:00,2025-04-02 06:18:00,3
345,F76375,CMAU9998099,1,2,OUT,2025-04-02 21:08:00,2025-04-02 21:50:00,2
346,E67495,HLXU7999000,3,1,IN,2025-04-02 09:14:00,2025-04-02 09:48:00,1
347,C24844,HLXU3455602,1,2,IN,2025-04-02 13:20:00,2025-04-02 13:52:00,1
348,D89831,ONEU1713584,9,3,IN,2025-04-02 12:17:00,2025-04-02 13:07:00,1
349,C37743,CMAU1160192,2,3,OUT,2025-04-02 14:16:00,2025-04-02 14:37:00,2
350,F69057,EGLV4481649,3,4,OUT,2025-04-02 05:56:00,2025-04-02 06:51:00,3
351,E31339,COSU5264372,2,1,OUT,2025-04-02 18:36:00,2025-04-02 19:14:00,2
352,F49604,CMAU1798947,2,1,IN,2025-04-02 20:27:00,2025-04-02 21:04:00,2
353,A69510,CMAU3584768,12,4,OUT,2025-04-02 08:38:00,2025-04-02 08:51:00,1
354,E24383,CMAU5098220,5,4,IN,2025-04-02 10:45:00,2025-04-02 11:51:00,1
355,A24260,ONEU7563599,2,1,OUT,2025-04-02 10:14:00,2025-04-02 10:48:00,1
356,E29722,CMAU1097761,1,1,IN,2025-04-02 20:09:00,2025-04-02 20:35:00,2
357,A54355,EGLV1958519,7,3,OUT,2025-04-02 23:20:00,2025-04-03 00:04:00,3
358,A46806,COSU3352530,8,1,OUT,2025-04-02 09:47:00,2025-04-02 10:37:00,1
359,E63355,CMAU1558855,11,4,IN,2025-04-02 22:21:00,2025-04-02 22:53:00,3
360,A55044,HLXU6964762,11,1,OUT,2025-04-02 08:53:00,2025-04-02 09:42:00,1
361,C55378,HLXU7440332,9,1,IN,2025-04-02 18:10:00,2025-04-02 19:01:00,2
362,E76311,ONEU9238128,6,3,IN,2025-04-02 15:31:00,2025-04-02 16:18:00,2
363,F53105,CMAU7900001,1,2,IN,2025-04-02 18:11:00,2025-04-02 18:54:00,2
364,C80762,MSCU9210256,8,2,IN,2025-04-02 22:28:00,2025-04-02 23:15:00,3
365,C81299,CMAU2363973,11,2,OUT,2025-04-02 05:10:00,2025-04-02 05:42:00,3
366,C77636,MSKU1791624,12,3,IN,2025-04-02 09:52:00,2025-04-02 10:00:00,1
367,F98732,HLXU3627221,5,2,IN,2025-04-02 08:43:00,2025-04-02 09:41:00,1
368,A88741,HLXU4797765,6,3,IN,2025-04-02 12:03:00,2025-04-02 12:28:00,1
369,A16266,HLXU5746422,12,3,OUT,2025-04-02 21:11:00,2025-04-02 22:01:00,2
370,C72719,ONEU4152395,12,3,IN,2025-04-02 20:54:00,2025-04-02 21:51:00,2
371,E32169,ONEU3237601,5,1,IN,2025-04-02 05:19:00,2025-04-02 06:02:00,3
372,B31007,MSCU4644854,1,1,IN,2025-04-02 22:29:00,2025-04-02 23:56:00,3
373,F90363,CMAU6944922,3,4,IN,2025-04-02 19:15:00,2025-04-02 20:15:00,2
374,E22319,COSU5196844,5,3,OUT,2025-04-02 09:58:00,2025-04-02 11:02:00,1
375,C62126,MSKU2990203,7,4,IN,2025-04-02 07:28:00,2025-04-02 07:34:00,1
376,E32351,MSKU8492928,10,4,OUT,2025-04-02 20:34:00,2025-04-02 20:41:00,2
377,B17023,EGLV1809898,7,2,IN,2025-04-02 12:29:00,2025-04-02 13:28:00,1
378,B85022,ONEU4952847,6,4,OUT,2025-04-02 21:12:00,2025-04-02 21:34:00,2
379,A67685,MSCU2354382,10,1,IN,2025-04-02 20:11:00,2025-04-02 20:45:00,2
380,D87000,ONEU7639105,7,2,OUT,2025-04-02 13:17:00,2025-04-02 13:37:00,1
381,B84176,MSKU1164300,8,2,OUT,2025-04-02 09:42:00,2025-04-02 10:36:00,1
382,C54430,HLXU3716217,2,4,OUT,2025-04-02 14:30:00,2025-04-02 15:32:00,2
383,D10905,CMAU1533442,5,3,OUT,2025-04-02 23:21:00,2025-04-03 00:20:00,3
384,C37959,MSCU6329643,3,4,IN,2025-04-02 19:00:00,2025-04-02 19:58:00,2
385,C53447,COSU8737990,1,1,IN,2025-04-02 13:33:00,2025-04-02 14:18:00,1
386,E51493,HLXU5396857,7,3,OUT,2025-04-02 23:55:00,2025-04-03 00:20:00,3
387,C78113,EGLV4943095,2,2,IN,2025-04-02 12:59:00,2025-04-02 13:25:00,1
388,B54193,MSCU8816465,10,1,OUT,2025-04-02 08:13:00,2025-04-02 09:14:00,1
389,C79052,MSCU6993479,11,2,IN,2025-04-02 15:17:00,2025-04-02 15:57:00,2
390,A67002,MSCU6250985,5,2,OUT,2025-04-02 21:49:00,2025-04-02 22:30:00,2
391,B75847,ONEU3482420,1,4,IN,2025-04-02 16:07:00,2025-04-02 16:55:00,2
392,D44855,ONEU4803461,11,3,IN,2025-04-02 12:43:00,2025-04-02 15:50:00,1
393,E62947,HLXU1777522,8,3,IN,2025-04-02 10:12:00,2025-04-02 11:03:00,1
394,A53353,ONEU4215499,3,2,IN,2025-04-02 18:59:00,2025-04-02 19:20:00,2
395,E78308,HLXU5723390,10,3,OUT,2025-04-02 06:02:00,2025-04-02 06:29:00,1
396,A11471,COSU7447286,8,4,IN,2025-04-02 12:47:00,2025-04-02 12:54:00,1
397,A34791,HLXU4655151,2,1,OUT,2025-04-02 20:21:00,2025-04-02 21:07:00,2
398,F36899,MSKU9852743,7,3,IN,2025-04-02 11:24:00,2025-04-02 12:19:00,1
399,F50704,MSKU8734078,9,4,IN,2025-04-02 15:17:00,2025-04-02 16:08:00,2
400,E83783,EGLV3009998,4,2,OUT,2025-04-02 08:20:00,2025-04-02 09:05:00,1
401,A41405,CMAU8884271,5,4,OUT,2025-04-02 22:15:00,2025-04-02 22:57:00,3
402,B34218,MSKU1613924,9,3,IN,2025-04-02 10:23:00,2025-04-02 11:41:00,1
403,C93841,EGLV6717026,9,1,IN,2025-04-02 12:03:00,2025-04-02 12:43:00,1
404,E41305,HLXU2415283,10,4,OUT,2025-04-02 06:01:00,2025-04-02 06:20:00,1
405,D28520,MSKU9508960,10,3,IN,2025-04-02 15:52:00,2025-04-02 16:49:00,2
406,A38357,MSKU9003676,5,2,OUT,2025-04-02 06:57:00,2025-04-02 07:13:00,1
407,F64571,EGLV8817047,10,1,IN,2025-04-02 21:40:00,2025-04-02 22:27:00,2
408,F91072,MSCU2781701,8,1,OUT,2025-04-02 10:09:00,2025-04-02 10:52:00,1
409,A13102,MSCU2429182,9,2,IN,2025-04-02 09:34:00,2025-04-02 10:47:00,1
410,F83150,EGLV7522597,8,4,IN,2025-04-02 16:28:00,2025-04-02 17:03:00,2
411,B19907,MSCU7886367,9,3,OUT,2025-04-02 05:02:00,2025-04-02 05:28:00,3
412,A82361,EGLV8683199,5,4,IN,2025-04-02 23:40:00,2025-04-03 00:17:00,3
413,F93218,ONEU3070570,11,3,OUT,2025-04-02 08:35:00,2025-04-02 09:10:00,1
414,D89119,MSCU4645643,11,2,IN,2025-04-02 10:25:00,2025-04-02 11:43:00,1
415,F72706,ONEU4718571,12,1,IN,2025-04-02 11:04:00,2025-04-02 11:28:00,1
416,D67704,EGLV1275054,2,1,IN,2025-04-02 14:10:00,2025-04-02 14:33:00,2
417,D93191,MSKU3361921,7,3,OUT,2025-04-02 10:12:00,2025-04-02 11:17:00,1
418,D25720,HLXU8439069,7,1,IN,2025-04-02 13:33:00,2025-04-02 14:35:00,1
419,A41133,HLXU7786540,1,3,IN,2025-04-02 09:31:00,2025-04-02 10:13:00,1
420,D48751,HLXU4631247,9,2,OUT,2025-04-02 18:51:00,2025-04-02 19:31:00,2
421,D21681,EGLV3462442,6,1,IN,2025-04-02 14:05:00,2025-04-02 14:24:00,2
422,E82300,MSKU1378197,12,2,OUT,2025-04-02 23:39:00,2025-04-03 00:34:00,3
423,B27976,ONEU6160530,5,1,IN,2025-04-02 17:57:00,2025-04-02 18:25:00,2
424,A84628,HLXU3224463,10,4,IN,2025-04-02 12:43:00,2025-04-02 13:48:00,1
425,D76388,MSKU4096940,1,3,OUT,2025-04-02 09:25:00,2025-04-02 10:40:00,1
426,C93322,HLXU6532780,11,4,IN,2025-04-02 23:46:00,2025-04-03 00:11:00,3
427,A11226,EGLV5324615,5,4,OUT,2025-04-02 07:10:00,2025-04-02 08:12:00,1
428,B71263,CMAU3755142,8,3,IN,2025-04-02 05:14:00,2025-04-02 06:14:00,3
429,D26523,MSKU3711251,8,4,OUT,2025-04-02 14:41:00,2025-04-02 15:01:00,2
430,F54888,CMAU4881584,5,4,OUT,2025-04-02 21:12:00,2025-04-02 22:09:00,2
431,C41828,CMAU7019478,10,2,IN,2025-04-02 05:50:00,2025-04-02 11:13:00,3
432,A30748,COSU8838157,12,4,OUT,2025-04-02 17:11:00,2025-04-02 17:55:00,2
433,C66365,MSCU2726485,10,1,OUT,2025-04-02 10:45:00,2025-04-02 11:47:00,1
434,E11289,ONEU5568923,3,3,IN,2025-04-02 09:42:00,2025-04-02 10:09:00,1
435,F47340,MSKU7327988,7,2,OUT,2025-04-02 20:42:00,2025-04-02 21:15:00,2
436,A45207,ONEU7434389,12,4,OUT,2025-04-02 08:50:00,2025-04-02 09:48:00,1
437,F69936,HLXU2149542,4,1,IN,2025-04-02 23:21:00,2025-04-03 00:21:00,3
438,D95664,COSU8844215,8,4,IN,2025-04-02 06:15:00,2025-04-02 07:05:00,1
439,F23369,HLXU9630577,3,2,IN,2025-04-02 12:40:00,2025-04-02 13:16:00,1
440,D56252,CMAU5395849,9,4,OUT,2025-04-02 09:13:00,2025-04-02 10:45:00,1
441,D55694,HLXU5185810,9,3,IN,2025-04-02 07:21:00,2025-04-02 07:55:00,1
442,B17662,ONEU9728992,11,1,IN,2025-04-02 20:03:00,2025-04-02 20:32:00,2
443,F77650,CMAU7257060,7,4,OUT,2025-04-02 10:53:00,2025-04-02 11:08:00,1
444,B34779,EGLV1152740,7,3,IN,2025-04-02 09:54:00,2025-04-02 10:19:00,1
445,C50769,CMAU6107235,3,1,IN,2025-04-02 09:31:00,2025-04-02 09:49:00,1
446,C20633,MSKU8350646,11,1,OUT,2025-04-02 16:45:00,2025-04-02 17:40:00,2
447,B16564,MSCU3295343,9,2,IN,2025-04-02 18:55:00,2025-04-02 19:31:00,2
448,B62004,CMAU2474434,9,3,OUT,2025-04-02 06:44:00,2025-04-02 07:32:00,1
449,C24737,MSCU8831863,1,1,IN,2025-04-02 13:15:00,2025-04-02 14:02:00,1
450,E54369,COSU4994599,6,2,OUT,2025-04-02 23:43:00,2025-04-03 00:20:00,3
451,A19129,CMAU2687992,10,3,OUT,2025-04-02 07:51:00,2025-04-02 08:23:00,1
452,B56798,EGLV4684698,5,1,OUT,2025-04-02 07:46:00,2025-04-02 08:35:00,1
453,F60955,MSCU7123689,12,2,IN,2025-04-02 19:35:00,2025-04-02 20:14:00,2
454,B18230,CMAU6026507,3,3,IN,2025-04-02 11:59:00,2025-04-02 12:53:00,1
455,C11072,EGLV4601165,12,2,IN,2025-04-02 22:04:00,2025-04-02 22:29:00,3
456,C40526,HLXU8962006,4,4,IN,2025-04-02 21:13:00,2025-04-02 22:15:00,2
457,C72490,MSCU2012655,1,4,IN,2025-04-02 20:38:00,2025-04-02 21:36:00,2
458,C58393,MSKU2825017,6,3,OUT,2025-04-02 15:54:00,2025-04-02 17:14:00,2
459,E57059,CMAU6594798,7,2,OUT,2025-04-02 18:18:00,2025-04-02 19:19:00,2
460,D94016,MSCU6856539,11,3,IN,2025-04-02 05:19:00,2025-04-02 06:18:00,3
461,C32886,MSKU7267316,2,1,OUT,2025-04-02 05:32:00,2025-04-02 05:52:00,3
462,A57275,ONEU2055228,6,4,OUT,2025-04-02 05:19:00,2025-04-02 06:47:00,3
463,D64656,MSKU9900208,4,1,OUT,2025-04-02 08:36:00,2025-04-02 09:35:00,1
464,C18691,MSKU1129062,5,1,IN,2025-04-02 19:55:00,2025-04-02 21:14:00,2
465,E58818,ONEU4856093,2,1,IN,2025-04-02 09:42:00,2025-04-02 10:27:00,1
466,C35892,HLXU3349512,5,4,IN,2025-04-02 18:16:00,2025-04-02 19:00:00,2
467,B61968,COSU9379102,5,1,OUT,2025-04-02 23:15:00,2025-04-03 00:27:00,3
468,B64681,ONEU2103764,6,1,IN,2025-04-02 06:54:00,2025-04-02 07:36:00,1
469,F93875,EGLV2398099,9,1,IN,2025-04-02 07:25:00,2025-04-02 08:06:00,1
470,D54988,EGLV1432220,10,2,OUT,2025-04-02 22:03:00,2025-04-02 23:14:00,3
471,F64170,HLXU8394258,6,2,OUT,2025-04-02 14:54:00,2025-04-02 15:07:00,2
472,C24649,COSU9889045,1,2,IN,2025-04-02 23:00:00,2025-04-02 23:46:00,3
473,D96614,COSU4208458,4,1,OUT,2025-04-02 06:28:00,2025-04-02 07:38:00,1
474,C44752,EGLV3262554,4,3,OUT,2025-04-02 05:14:00,2025-04-02 05:52:00,3
475,E60199,CMAU3914406,4,3,IN,2025-04-02 10:51:00,2025-04-02 11:20:00,1
476,F52648,EGLV6411317,5,1,OUT,2025-04-02 11:10:00,2025-04-02 12:12:00,1
477,C88543,MSKU2043124,1,2,OUT,2025-04-02 11:15:00,2025-04-02 12:19:00,1
478,E42060,MSCU2642037,7,3,IN,2025-04-02 22:41:00,2025-04-03 00:23:00,3
479,C52610,MSCU1746926,8,3,IN,2025-04-02 14:25:00,2025-04-02 15:36:00,2
480,B36524,HLXU1450268,6,3,OUT,2025-04-02 18:38:00,2025-04-02 19:18:00,2
481,C63413,ONEU5383858,8,1,OUT,2025-04-02 20:24:00,2025-04-02 22:02:00,2
482,D37527,MSKU3708145,5,4,OUT,2025-04-02 11:57:00,2025-04-02 12:48:00,1
483,A32869,EGLV6950594,7,2,IN,2025-04-02 23:25:00,2025-04-03 00:30:00,3
484,E20541,MSCU5189777,2,4,IN,2025-04-02 13:41:00,2025-04-02 14:10:00,1
485,D41772,MSKU1630797,8,1,OUT,2025-04-02 11:41:00,2025-04-02 12:14:00,1
486,E34389,ONEU2770973,12,2,IN,2025-04-02 23:28:00,2025-04-03 00:35:00,3
487,E94985,COSU1427053,9,3,OUT,2025-04-02 06:53:00,2025-04-02 07:34:00,1
488,D47719,HLXU3842757,12,2,OUT,2025-04-02 16:30:00,2025-04-02 17:02:00,2
489,E94493,EGLV6071452,8,4,IN,2025-04-02 08:34:00,2025-04-02 09:11:00,1
490,E51021,CMAU8980027,7,3,IN,2025-04-02 20:06:00,2025-04-02 20:31:00,2
491,B90048,HLXU8071905,5,3,IN,2025-04-02 16:11:00,2025-04-02 17:45:00,2
492,A42646,COSU9884527,1,3,IN,2025-04-02 11:01:00,2025-04-02 12:02:00,1
493,A37219,COSU1834101,5,3,OUT,2025-04-02 17:42:00,2025-04-02 18:18:00,2
494,A27754,CMAU2272479,8,1,IN,2025-04-02 18:51:00,2025-04-02 19:53:00,2
495,F43157,HLXU5638670,5,1,IN,2025-04-02 07:50:00,2025-04-02 09:13:00,1
496,F55931,EGLV9984080,9,2,IN,2025-04-02 20:33:00,2025-04-02 21:04:00,2
497,A45932,HLXU1852915,3,1,IN,2025-04-02 08:57:00,2025-04-02 09:22:00,1
498,B47697,COSU1521024,7,3,OUT,2025-04-02 18:24:00,2025-04-02 18:40:00,2
499,B28723,ONEU4951165,11,1,IN,2025-04-02 20:15:00,2025-04-02 21:06:00,2
500,D24411,COSU8224432,3,4,OUT,2025-04-02 05:54:00,2025-04-02 06:07:00,3
501,D54995,MSKU4253105,1,2,IN,2025-04-02 09:08:00,2025-04-02 10:12:00,1
502,A25701,COSU9494245,3,1,OUT,2025-04-02 21:13:00,2025-04-02 22:05:00,2
503,B71633,CMAU6323558,11,4,OUT,2025-04-02 17:38:00,2025-04-02 18:31:00,2
504,D27514,HLXU5636988,5,2,OUT,2025-04-02 16:14:00,2025-04-02 16:53:00,2
505,B51072,EGLV3516382,8,1,OUT,2025-04-02 16:25:00,2025-04-02 17:01:00,2
506,C92696,ONEU8676655,5,4,IN,2025-04-02 15:13:00,2025-04-02 15:59:00,2
507,D75318,HLXU7310112,8,2,OUT,2025-04-02 18:02:00,2025-04-02 18:30:00,2
508,F55216,ONEU6116177,5,4,IN,2025-04-02 14:10:00,2025-04-02 14:58:00,2
509,D76298,MSCU9965844,12,2,OUT,2025-04-02 14:07:00,2025-04-02 19:58:00,2
510,B45168,EGLV2214123,10,1,OUT,2025-04-02 19:08:00,2025-04-02 19:32:00,2
511,B85608,CMAU3151433,4,4,OUT,2025-04-02 15:44:00,2025-04-02 16:43:00,2
512,F87762,MSKU9979967,4,1,IN,2025-04-02 22:47:00,2025-04-02 23:42:00,3
513,D32172,CMAU4483946,8,1,IN,2025-04-02 06:16:00,2025-04-02 06:21:00,1
514,A53924,ONEU8763917,6,4,OUT,2025-04-02 09:51:00,2025-04-02 10:35:00,1
515,D67030,COSU7860832,11,2,OUT,2025-04-02 22:44:00,2025-04-02 23:26:00,3
516,F46613,ONEU8086829,4,2,OUT,2025-04-02 22:20:00,2025-04-02 23:14:00,3
517,D87975,HLXU1315716,12,3,IN,2025-04-02 08:51:00,2025-04-02 09:09:00,1
518,D97357,MSKU3252058,10,3,OUT,2025-04-02 19:46:00,2025-04-02 19:51:00,2
519,B35318,COSU3562777,2,2,OUT,2025-04-02 15:15:00,2025-04-02 15:59:00,2
520,C97439,EGLV6859200,1,2,OUT,2025-04-02 12:52:00,2025-04-02 13:46:00,1
521,A70334,HLXU7089456,7,3,OUT,2025-04-02 15:51:00,2025-04-02 16:47:00,2
522,B64537,MSCU4461643,2,3,OUT,2025-04-02 06:34:00,2025-04-02 07:24:00,1
523,C57355,COSU8691453,10,3,IN,2025-04-02 22:11:00,2025-04-02 22:32:00,3
524,F71362,HLXU4905281,4,2,OUT,2025-04-02 22:29:00,2025-04-02 23:44:00,3
525,D33144,MSKU9314600,7,3,OUT,2025-04-02 12:12:00,2025-04-02 12:32:00,1
526,F38837,MSCU2495732,2,3,IN,2025-04-02 12:59:00,2025-04-02 13:40:00,1
527,B85254,EGLV2500608,6,2,OUT,2025-04-02 05:52:00,2025-04-02 06:47:00,3
528,F52199,MSCU4185573,10,1,OUT,2025-04-02 16:41:00,2025-04-02 16:46:00,2
529,E68797,MSCU5442306,4,3,IN,2025-04-02 07:07:00,2025-04-02 07:51:00,1
530,B99623,CMAU9277525,7,2,IN,2025-04-02 11:16:00,2025-04-02 12:15:00,1
531,F22508,EGLV7905813,3,3,IN,2025-04-02 08:53:00,2025-04-02 09:16:00,1
532,C11507,MSCU8877614,11,3,OUT,2025-04-02 09:11:00,2025-04-02 10:12:00,1
533,F53040,HLXU7411313,1,4,IN,2025-04-02 09:54:00,2025-04-02 10:54:00,1
534,E38638,EGLV1580667,7,4,IN,2025-04-02 23:25:00,2025-04-02 23:59:00,3
535,B74812,COSU3273818,6,3,IN,2025-04-02 07:08:00,2025-04-02 08:02:00,1
536,C89164,EGLV3943259,5,3,OUT,2025-04-02 05:31:00,2025-04-02 06:38:00,3
537,F96122,ONEU2899076,2,2,OUT,2025-04-02 11:59:00,2025-04-02 12:46:00,1
538,B54521,CMAU3870620,1,2,OUT,2025-04-02 20:49:00,2025-04-02 21:28:00,2
539,C86731,HLXU5376309,5,1,OUT,2025-04-02 07:35:00,2025-04-02 08:15:00,1
540,B48424,COSU6923425,1,1,IN,2025-04-02 20:04:00,2025-04-02 20:49:00,2
541,F25771,ONEU8526741,11,2,OUT,2025-04-02 15:31:00,2025-04-02 16:33:00,2
542,B79870,HLXU7317483,8,1,OUT,2025-04-02 15:33:00,2025-04-02 15:54:00,2
543,B67102,HLXU4166259,8,2,IN,2025-04-02 22:39:00,2025-04-02 23:36:00,3
544,F91754,MSCU2761705,2,2,OUT,2025-04-02 20:29:00,2025-04-02 21:09:00,2
545,F40245,MSCU3583379,5,4,IN,2025-04-02 20:36:00,2025-04-02 21:36:00,2
546,B36805,MSCU1746745,10,2,OUT,2025-04-02 06:19:00,2025-04-02 07:37:00,1
547,F53799,MSKU3952077,4,4,IN,2025-04-02 21:10:00,2025-04-02 21:50:00,2
548,D64846,EGLV8343591,8,3,IN,2025-04-02 22:54:00,2025-04-02 23:16:00,3
549,F41723,ONEU1981024,8,2,IN,2025-04-02 23:53:00,2025-04-03 00:00:00,3
550,A74313,HLXU7092783,1,3,OUT,2025-04-02 20:28:00,2025-04-02 21:25:00,2
551,A61550,CMAU2900285,6,4,IN,2025-04-02 11:12:00,2025-04-02 11:48:00,1
552,A66304,COSU4461109,11,4,IN,2025-04-02 22:13:00,2025-04-02 22:47:00,3
553,C36324,MSCU7610120,2,4,OUT,2025-04-02 14:34:00,2025-04-02 15:06:00,2
554,C34020,MSKU3600452,4,4,IN,2025-04-02 11:54:00,2025-04-02 12:42:00,1
555,C22575,ONEU3020919,2,1,OUT,2025-04-02 12:00:00,2025-04-02 12:55:00,1
556,F82428,EGLV7910598,4,2,OUT,2025-04-02 11:29:00,2025-04-02 11:38:00,1
557,B84337,ONEU8155888,7,2,IN,2025-04-02 15:50:00,2025-04-02 16:31:00,2
558,F63266,MSCU6164649,1,2,IN,2025-04-02 08:03:00,2025-04-02 08:08:00,1
559,A25757,ONEU3707133,2,1,OUT,2025-04-02 22:44:00,2025-04-02 23:40:00,3
560,A98636,COSU1059935,6,2,IN,2025-04-02 05:47:00,2025-04-02 06:34:00,3
561,A26379,MSKU1085197,10,4,IN,2025-04-02 07:57:00,2025-04-02 09:05:00,1
562,E26637,MSKU5158791,8,3,IN,2025-04-02 16:15:00,2025-04-02 16:54:00,2
563,B40472,HLXU6227474,1,3,IN,2025-04-02 09:45:00,2025-04-02 09:58:00,1
